ticker,issuer_name
MDGSW,Medigus Ltd. (MDGSW)
MDIA,MediaCo Holding Inc (MDIA)
MDIAV,Mediaco Holding Inc (MDIAV)
MDIV,First Trust Exchange-Traded Fund III (MDIV)
MDJH,MDJM Ltd (MDJH)
MDLA,Medallia Inc (MDLA)
MDLQ,Medley Llc (MDLQ)
MDLX,Medley Llc (MDLX)
MDLX_1,Medley LLC (MDLX)
MDLY,Medley Management Inc (MDLY)
MDLZ,Mondelez International Inc. (MDLZ)
MDNA,Medicenna Therapeutics Corp (MDNA)
MDP,Meredith Corp. (MDP)
MDR,McDermott International Inc (MDR)
MDRR,Medalist Diversified REIT Inc (MDRR)
MDRRP,Medalist Diversified REIT Inc (MDRRP)
MDRW_,(MDRw_)
MDRW__1,MCDERMOTT INTERNATIONAL INC. (MDRw_)
MDRX,Allscripts Healthcare Solutions Inc (MDRX)
MDS,"Midas, Inc. (MDS)"
MDSO,Medidata Solutions Inc (MDSO)
MDT,Medtronic Plc (MDT)
MDU,MDU Resources Group Inc (MDU)
MDU_1,MDU Resources Group Inc. (MDU)
MDWD,MediWound Ltd (MDWD)
MDXG,Mimedx Group Inc (MDXG)
MDY,State Street Global Advisors (MDY)
MDYG,SPDR Series Trust (MDYG)
MDYV,SPDR Series Trust (MDYV)
ME,Mariner Energy Inc (ME)
MEAR,BlackRock Institutional Trust Company N.A. (MEAR)
MEC,Mayville Engineering Company Inc (MEC)
MED,Medifast Inc (MED)
MEDP,Medpace Holdings Inc (MEDP)
MEDS,Trxade Group Inc (MEDS)
MEE,"Alpha Appalachia Holdings, Inc (MEE)"
MEET,Meet Group Inc (The) (MEET)
MEG,Montrose Environmental Group Inc (MEG)
MEG_1,"Media General, Inc. (MEG)"
MEI,"Methode Electronics, Inc. (MEI)"
MEIP,MEI Pharma Inc (MEIP)
MEL,Mellon Financial Corp. (MEL)
MELI,MercadoLibre Inc (MELI)
MELR,Melrose Bancorp Inc (MELR)
MEN,BlackRock Munienhanced Fund Inc (MEN)
MEOH,Methanex Corp. (MEOH)
MEP,Midcoast Energy Partners L.P. (MEP)
MER,"Merrill Lynch & Co., Inc (MER)"
MERC,Mercer International Inc. (MERC)
MER_P_B_CL,(MERpB.CL)
MER_P_C,(MERpC)
MER_P_C_,(MERpC_)
MER_P_C_CL,(MERpC.CL)
MER_P_D_,Merrill Lynch Preferred Cap Tst III (MERpD_)
MER_P_D_CL,Merrill Lynch Preferred Cap Tst III (MERpD.CL)
MER_P_E_CL,Merrill Lynch Preferred Capital Trust IV (MERpE.CL)
MER_P_F_,Merrill Lynch Preferred Cap Tst V (MERpF_)
MER_P_F_CL,Merrill Lynch Preferred Cap Tst V (MERpF.CL)
MER_P_G_,"Merrill Lynch & Co., Inc (MERpG_)"
MER_P_H_,"Merrill Lynch & Co., Inc (MERpH_)"
MER_P_I_,"Merrill Lynch & Co., Inc (MERpI_)"
MER_P_J_,"Merrill Lynch & Co., Inc (MERpJ_)"
MER_P_K,Bank Of America Corp. (MERpK)
MER_P_K_1,Bank of America Corporation (MERpK)
MER_P_K_2,Merrill Lynch Capital Trust I (MERpK)
MER_P_L_,"Merrill Lynch & Co., Inc (MERpL_)"
MER_P_M_CL,Merrill Lynch Capital Trust II (MERpM.CL)
MER_P_M_CL_1,Merrill Lynch (MERpM.CL)
MER_P_N_,"Merrill Lynch & Co., Inc (MERpN_)"
MER_P_O_,"Merrill Lynch & Co., Inc (MERpO_)"
MER_P_P_CL,Merrill Lynch Capital Trust III (MERpP.CL)
MER_P_Q_,"Merrill Lynch & Co., Inc (MERpQ_)"
MER_P_RD_,Merrill Lynch Preferred Cap Tst III (MERpRD_)
MER_P_RF_,Merrill Lynch Preferred Cap Tst V (MERpRF_)
MER_P_RK,Merrill Lynch Capital Trust I (MERpRK)
MER_P_RP,Merrill Lynch Capital Trust III (MERpRP)
MERW,(MERw)
MESA,Mesa Air Group Inc. (MESA)
MESO,Mesoblast Ltd (MESO)
MET,Metlife Inc (MET)
METC,Ramaco Resources Inc (METC)
MET_P_A,Metlife Inc (METpA)
MET_P_B_CL,Metlife Inc (METpB.CL)
MET_P_B_CL_1,MetLife Inc (METpB.CL)
MET_P_E,Metlife Inc (METpE)
MET_P_F,Metlife Inc (METpF)
MET_P_RA,Metlife Inc (METpRA)
METW,Metlife Inc (METw)
METX,Meten EdtechX Education Group Ltd (METX)
METXW,Meten EdtechX Education Group Ltd (METXW)
MEU,METLIFE INC UNIT (MEU)
MEU_1,(MEU)
MEU_2,Lyxor Asset Management (MEU)
MEXX,Direxion Shares ETF Trust (MEXX)
MF,MF Global Holdings Ltd (MF)
MFA,MFA Financial Inc (MFA)
MFAC,Megalith Financial Acquisition Corp (MFAC)
MFAC_U,Megalith Financial Acquisition Corp (MFAC.U)
MFAC_WS,Megalith Financial Acquisition Corp (MFAC.WS)
MFA_P_B,MFA Financial Inc (MFApB)
MFA_P_C,MFA Financial Inc (MFApC)
MFA_P_RA_CL,MFA Financial Inc (MFApRA.CL)
MFA_P_RB,MFA Financial Inc (MFApRB)
MFB,Maidenform Brands Inc (MFB)
MFC,Manulife Financial Corp. (MFC)
MFCB,MFC Bancorp Ltd (MFCB)
MFD,Macquarie-First Tr. Global Inf. Utilities Div. & Income Fund (MFD)
MFDX,Pimco Equity Series (MFDX)
MFE,Mcafee Inc. (MFE)
MFEM,Pimco Equity Series (MFEM)
MFG,"Mizuho Financial Group, Inc. (MFG)"
MFGP,Micro Focus International Plc (MFGP)
MFGPW,Micro Focus International Plc (MFGPw)
MFH,Mercurity Fintech Holding Inc (MFH)
MFIN,Medallion Financial Corp. (MFIN)
MFINL,Medallion Financial Corp. (MFINL)
MFL,BlackRock MuniHoldings Investment Quality Fund (MFL)
MFM,MFS Municipal Income Trust (MFM)
MFMS,Motley Fool Funds Trust (MFMS)
MFNC,Mackinac Financial Corp. (MFNC)
MFO,MFA Financial Inc (MFO)
MFSF,Mutualfirst Financial Inc (MFSF)
MFSW,Manitowoc Foodservice Inc (MFSw)
MFT,BlackRock MuniYield Investment Quality Fund (MFT)
MFUS,Pimco Equity Series (MFUS)
MFV,MFS Special Value Trust (MFV)
MFW,M & F Worldwide Corp. (MFW)
MG,Mistras Group Inc (MG)
MGA,Magna International Inc. (MGA)
MGA_1,Magna International Inc. (MGA)
MGB,Morgan Stanley Global Opportunity Bond Fund Inc (MGB)
MGC,"Vanguard Group, Inc. (MGC)"
MGEE,"MGE Energy, Inc. (MGEE)"
MGEN,Miragen Therapeutics Inc (MGEN)
MGF,MFS Government Markets Income Trust (MGF)
MGF_WD,(MGF.WD)
MGG,Magellan Midstream Holdings LP (MGG)
MGI,Moneygram International Inc. (MGI)
MGIC,Magic Software Enterprises Ltd. (MGIC)
MGK,"Vanguard Group, Inc. (MGK)"
MGLN,Magellan Health Inc (MGLN)
MGM,MGM Resorts International (MGM)
MGM_1,Metro-Goldwyn-Mayer Inc. (MGM)
MGM_WD,(MGM.WD)
MGNI,Magnite Inc (MGNI)
MGNX,Macrogenics Inc (MGNX)
MGP,MGM Growth Properties LLC (MGP)
MGP_1,"Merchants Group, Inc. (MGP)"
MGPI,"MGP Ingredients, Inc. (MGPI)"
MGR,Affiliated Managers Group Inc. (MGR)
MGR_1,Affiliated Managers Group Inc (MGR)
MGR_2,Affiliated Managers Group Inc. (MGR)
MGRB,Affiliated Managers Group Inc. (MGRB)
MGRC,McGrath Rentcorp (MGRC)
MGR_CL,Affiliated Managers Group Inc (MGR.CL)
MGS,Metrogas (MGS)
MGTA,Magenta Therapeutics Inc (MGTA)
MGTX,MeiraGTx Holdings plc (MGTX)
MGU,Macquarie Global Infrastructure Total Return Fund Inc (MGU)
MGV,"Vanguard Group, Inc. (MGV)"
MGY,Magnolia Oil & Gas Corp (MGY)
MGYR,Magyar Bancorp Inc (MGYR)
MGY_WS,Magnolia Oil & Gas Corp (MGY.WS)
MHD,BlackRock MuniHoldings Fund Inc (MHD)
MHE,BlackRock Massachusetts Tax-Exempt Trust (MHE)
MHF,Western Asset Municipal High Income Fund Inc (MHF)
MHG,Marine Harvest ASA (MHG)
MHH,Mastech Digital Inc (MHH)
MHI,Pioneer Municipal High Income Trust (MHI)
MHK,"Mohawk Industries, Inc. (MHK)"
MHL,Mortgageit Hldgs Inc (MHL)
MHLA,Maiden Holdings Ltd (MHLA)
MHLA_1,Maiden Holdings Ltd (MHLA)
MHLA_2,"Maiden Holdings North America, Ltd. (MHLA)"
MHLD,Maiden Holdings Ltd (MHLD)
MHN,BlackRock MuniHoldings New York Quality Fund Inc (MHN)
MHNA_CL,Maiden Holdings North America Ltd (MHNA.CL)
MHNB,"Maiden Holdings North America, Ltd. (MHNB)"
MHNB_CL,Maiden Holdings North America Ltd (MHNB.CL)
MHNC,"Maiden Holdings North America, Ltd. (MHNC)"
MHO,MI Homes Inc. (MHO)
MHO_P_A,MI Homes Inc (MHOpA)
MHO_P_A_CL,MI Homes Inc. (MHOpA.CL)
MHO_P_RA,MI Homes Inc. (MHOpRA)
MHO_PR_A,MI Homes Inc (MHO.pR.A)
MHO_P_RACL,MI Homes Inc. (MHOpRACL)
MH_P_A,Maiden Holdings Ltd (MHpA)
MH_P_C,Maiden Holdings Ltd (MHpC)
MH_P_D,Maiden Holdings Ltd (MHpD)
MH_P_RA,Maiden Holdings Ltd (MHpRA)
MH_P_RC,Maiden Holdings Ltd (MHpRC)
MH_P_RD,Maiden Holdings Ltd (MHpRD)
MHR,Magnum Hunter Resource Corp (MHR)
MHS,Medco Health Solutions (MHS)
MHSW,(MHSw)
MHY,Western Asset Managed High Income Fund Inc (MHY)
MI,Marshall & Ilsley Corp. (MI)
MIC,Macquarie Infrastructure Corp (MIC)
MIC_1,Macquarie Infrastructure Co LLC (MIC)
MICR,Micron Solutions Inc (MICR)
MICT,MICT Inc (MICT)
MID,American Century ETF Trust (MID)
MIDD,Middleby Corp. (MIDD)
MIDF,iShares Trust (MIDF)
MIDU,Direxion Shares ETF Trust (MIDU)
MIDZ,Direxion Daily Mid Cap Bear 3X Shares New (MIDZ)
MIDZ_1,Direxion Shares ETF Trust (MIDZ)
MIE,Cohen & Steers MLP Income and Energy Opportunity Fund Inc (MIE)
MIG,"Meadowbrook Insurance Group, Inc. (MIG)"
MIK,Michaels Companies Inc (MIK)
MIL,Millipore Corp (MIL)
MILL,Miller Energy Resources Inc (MILL)
MILL_P_C,Miller Energy Resources Inc (MILLpC)
MILL_P_D,Miller Energy Resources Inc (MILLpD)
MILN,Global X Funds (MILN)
MIM,Granite Real Estate Inc (MIM)
MIME,Mimecast Ltd (MIME)
MIN,MFS Intermediate Income Trust (MIN)
MINC,Advisorshares Trust (MINC)
MIND,MIND Technology Inc (MIND)
MINDP,MIND Technology Inc (MINDP)
MINI,"Mobile Mini, Inc. (MINI)"
MINT,Pimco Exchange Traded Fund (MINT)
MI_P_B,(MIpB)
MI_P_B_,(MIpB_)
MIR,Mirant Corp (MIR)
MIRM,Mirum Pharmaceuticals Inc (MIRM)
MIR_WS_A,Mirant Corp (MIR.WS.A)
MIR_WS_B,Mirant Corp (MIR.WS.B)
MIST,Milestone Pharmaceuticals Inc (MIST)
MITK,Mitek Systems Inc (MITK)
MITL,Mitel Networks Corp. (MITL)
MITO,Stealth BioTherapeutics Corp (MITO)
MITT,AG Mortgage Investment Trust Inc (MITT)
MITT_P_A,AG Mortgage Investment Trust Inc (MITTpA)
MITT_P_B,AG Mortgage Investment Trust Inc (MITTpB)
MITT_P_C,AG Mortgage Investment Trust Inc (MITTpC)
MITT_P_RA,AG Mortgage Investment Trust Inc (MITTpRA)
MITT_P_RB,AG Mortgage Investment Trust Inc (MITTpRB)
MIW,Eaton Vance Michigan Municipal Bond Fund (MIW)
MIW_1,(MIw)
MIXT,MiX Telematics Ltd (MIXT)
MIY,BlackRock MuniYield Michigan Quality Fund Inc (MIY)
MJ,ETF Managers Group LLC (MJ)
MJCO,Majesco (MJCO)
MJE,(MJE)
MJE_1,Mondo TV Spa (MJE)
MJF_CL,MS Structured Asset Corp (MJF.CL)
MJH,MS Structured Asset Corp (MJH)
MJI,BlackRock MuniYield New Jersey Quality Fund Inc (MJI)
MJJ,Bank of Montreal (MJJ)
MJM,(MJM)
MJM_1,Millennium Cell Inc (MJM)
MJN_1,Mead Johnson Nutrition Co (MJN)
MJNW_,(MJNw_)
MJO,Bank of Montreal (MJO)
MJO_1,(MJO)
MJT_CL,MS Structured Asset Corp (MJT.CL)
MJV_CL,MS Structured Asset Corp (MJV.CL)
MJW,(MJW)
MJW_1,Water XChange Plc (MJW)
MJX,(MJX)
MJX_1,Minmet Plc (MJX)
MJY_CL,MS Structured Asset Corp (MJY.CL)
MJZ,(MJZ)
MJZ_1,Moulin Global Eyecare Holdings Ltd. (MJZ)
MKC,"McCormick & Co., Inc. (MKC)"
MKCV,"McCormick & Co., Inc. (MKCV)"
MKC_V,"McCormick & Co., Inc. (MKC.V)"
MKD,Molecular Data Inc (MKD)
MKE,"Michaels Stores, Inc. (MKE)"
MKGI,Monaker Group Inc (MKGI)
MKH,(MKH)
MKH_1,(MKH)
MKH_2,Progressive Gaming International Corporation (MKH)
MKK,(MKK)
MKK_1,Medical Marketing International Group plc (MKK)
MKL,Markel Corp (MKL)
MKS,MS Structured Asset Corp (MKS)
MKSI,"MKS Instruments, Inc. (MKSI)"
MKTX,MarketAxess Holdings Inc. (MKTX)
MKV,Markel. Sr Deb 2046 (MKV)
MKV_1,Markel Corp (MKV)
MKV_10,MARKEL CORPRATION (MKV)
MKV_11,MARKEL. SR. DEBENTURES 2046 (MKV)
MKV_12,MARKEL CORPORATION (MKV)
MKV_13,Markel Corp (MKV)
MKV_16,(MKV)
MKV_2,Markel. Sr Debentures 2046 (MKV)
MKV_3,MARKEL. SR DEBENTURES 2046 (MKV)
MKV_4,MARKEL. SR DEBNTURES 2046 (MKV)
MKV_5,MARKEL CORP (MKV)
MKV_6,MARKEL CORPRATION (MKV)
MKV_8,MARKEL. SR DEBNTURES 2046 (MKV)
MKV_9,MARKEL CORP (MKV)
MLAB,"Mesa Laboratories, Inc. (MLAB)"
MLAC,Malacca Straits Acquisition Co Ltd (MLAC)
MLACU,Malacca Straits Acquisition Co Ltd (MLACU)
MLACW,Malacca Straits Acquisition Co Ltd (MLACW)
MLCO,Melco Resorts & Entertainment Ltd (MLCO)
MLG,Metlife Inc (MLG)
MLG_CL,METLIFE INC (MLG.CL)
MLHR,Herman Miller Inc. (MLHR)
MLI,"Mueller Industries, Inc. (MLI)"
MLM,"Martin Marietta Materials, Inc. (MLM)"
MLN,VanEck Vectors ETF Trust (MLN)
MLND,Millendo Therapeutics Inc (MLND)
MLNT,Melinta Therapeutics Inc (MLNT)
MLNX,Mellanox Technologies Ltd. (MLNX)
MLP,"Maui Land & Pineapple Co., Inc. (MLP)"
MLPA,Global X Funds (MLPA)
MLPB,UBS AG London Branch (MLPB)
MLPC,Citigroup Inc (MLPC)
MLPE,Citigroup Global Markets Holdings Inc (MLPE)
MLPG,UBS AG Jersey (MLPG)
MLPI,UBS AG ETRACS Linked to the Alerian MLP Infrastructure (MLPI)
MLPI_1,UBS AG Jersey (MLPI)
MLPO,Credit Suisse AG Nassau Branch (MLPO)
MLPQ,UBS AG London Branch (MLPQ)
MLPS,UBS AG Jersey (MLPS)
MLPX,Global X Funds (MLPX)
MLPY,Morgan Stanley (MLPY)
MLPZ,UBS AG London Branch (MLPZ)
MLQD,BlackRock Institutional Trust Company N.A. (MLQD)
MLR,Miller Industries Inc. (MLR)
MLS,Mills Corp. (MLS)
MLS_P_B,Mills Corp. (MLSpB)
MLS_P_C,Mills Corp. (MLSpC)
MLS_P_E,Mills Corp. (MLSpE)
MLS_P_G,Mills Corp. (MLSpG)
MLSS,Milestone Scientific Inc. (MLSS)
MLTI,Credit Suisse AG (MLTI)
MLU,Metlife Inc (MLU)
MLVF,Malvern Bancorp Inc (MLVF)
MM,Millennial Media Inc (MM)
MM_1,"Metal Management, Inc. (MM)"
MMAC,MMA Capital Holdings Inc (MMAC)
MMAC_1,MMA Capital Management LLC (MMAC)
MMC,"Marsh & McLennan Cos., Inc. (MMC)"
MMD,MainStay MacKay DefinedTerm Municipal Opportunities Fund (MMD)
MMD_1,Moore Medical Corp. (MMD)
MMDM_1,Modern Media Acquisition Corp (MMDM)
MMDMR,Modern Media Acquisition Corp (MMDMR)
MMDMU,Modern Media Acquisition Corp (MMDMU)
MMDMW_1,Modern Media Acquisition Corp (MMDMW)
MMI,Marcus & Millichap Inc (MMI)
MMI_1,Motorola Mobility Holdings Inc (MMI)
MMIN,IndexIQ Active ETF Trust (MMIN)
MMIT,IndexIQ Active ETF Trust (MMIT)
MMLP,Martin Midstream Partners LP (MMLP)
MMM,3M Co. (MMM)
MMP,Magellan Midstream Partners L.P. (MMP)
MMR,McMoran Exploration Co. (MMR)
MMR_P_M_,McMoran Exploration Co. (MMRpM_)
MMR_P_M__1,McMoran Exploration Co. (MMRpM_)
MMS,Maximus Inc. (MMS)
MMSI,"Merit Medical Systems, Inc. (MMSI)"
MMT,MFS Multimarket Income Trust (MMT)
MMTM,SPDR Series Trust (MMTM)
MMU,Western Asset Managed Municipals Fund Inc (MMU)
MMV_1,Eaton Vance Massachusetts Municipal Income Trust (MMV)
MMX,Maverix Metals Inc (MMX)
MMYT,MakeMyTrip Ltd (MMYT)
MN,Manning & Napier Inc (MN)
MNA,IndexIQ ETF Trust (MNA)
MNC,Monaco Coach Corp. (MNC)
MNCL,Monocle Acquisition Corp (MNCL)
MNCLU,Monocle Acquisition Corp (MNCLU)
MNCLW,Monocle Acquisition Corp (MNCLW)
MNDO,Mind C.T.I Ltd (MNDO)
MNE,BlackRock Muni New York Intermediate Duration Fund Inc (MNE)
MNI,McClatchy Co. (MNI)
MNK,Mallinckrodt Plc (MNK)
MNK_1,"Merrill Lynch & Co., Inc (MNK)"
MNKD,Mannkind Corp (MNKD)
MNKW_,Mallinckrodt plc (MNKw_)
MNKW__1,Mallinckrodt Public Limited Company (MNKw_)
MNOV,Medicinova Inc (MNOV)
MNP,Western Asset Municipal Partners Fund Inc (MNP)
MNPR,Monopar Therapeutics Inc (MNPR)
MNP_WD,(MNP.WD)
MNR,Monmouth Real Estate Investment Corp. (MNR)
MNR_1,Monmouth Real Estate Investment Corporation (MNR)
MNRL,Brigham Minerals Inc (MNRL)
MNRO,Monro Inc (MNRO)
MNR_P_A_CL,Monmouth Real Estate Investment Corp. (MNRpA.CL)
MNR_P_B_CL,Monmouth Real Estate Investment Corp. (MNRpB.CL)
MNR_P_C,Monmouth Real Estate Investment Corp. (MNRpC)
MNR_PR_A,Monmouth Real Estate Investment Corp (MNR.pR.A)
MNR_P_RC,Monmouth Real Estate Investment Corp. (MNRpRC)
MNSB,MainStreet Bancshares Inc (MNSB)
MNSBP,MainStreet Bancshares Inc (MNSBP)
MNSO,MINISO Group Holding Ltd (MNSO)
MNST,Monster Beverage Corp. (MNST)
MNT,Mentor Corp (MNT)
MNTA,Momenta Pharmaceuticals Inc (MNTA)
MNTX,Manitex International Inc (MNTX)
MO,Altria Group Inc. (MO)
MOAT,VanEck Vectors ETF Trust (MOAT)
MOBL,Mobile Iron Inc (MOBL)
MOC,Command Security Corp. (MOC)
MOD,Modine Manufacturing Co. (MOD)
MODN,Model N Inc (MODN)
MOFG,MidWestOne Financial Group Inc (MOFG)
MOGA,"Moog, Inc. (MOGA)"
MOG_A,"Moog, Inc. (MOG.A)"
MOGB,"Moog, Inc. (MOGB)"
MOG_B,"Moog, Inc. (MOG.B)"
MOGO,Mogo Inc (MOGO)
MOGO_1,Mogo Finance Technology Inc (MOGO)
MOGU,MOGU Inc (MOGU)
MOH,Molina Healthcare Inc (MOH)
MOHO,ECMOHO Ltd (MOHO)
MOM,AGF Investments Trust (MOM)
MOMO,Momo Inc (MOMO)
MON_1,Monsanto Co. (MON)
MOO,VanEck Vectors ETF Trust (MOO)
MOR,Morphosys AG (MOR)
MORE,Monogram Residential Trust Inc (MORE)
MORF,Morphic Holding Inc (MORF)
MORL,UBS AG London Branch (MORL)
MORN,Morningstar Inc (MORN)
MORT,VanEck Vectors ETF Trust (MORT)
MOS,Mosaic Company (MOS)
MOS_1,Mosaic Company (MOS)
MOSCU,Mosaic Acquisition Corp (MOSCU)
MOSC_U,Mosaic Acquisition Corp (MOSC.U)
MOSCWS,Mosaic Acquisition Corp (MOSCWS)
MOSW_,(MOSw_)
MOSY,Mosys Inc (MOSY)
MOTI,VanEck Vectors ETF Trust (MOTI)
MOTNU,Motion Acquisition Corp (MOTNU)
MOTO,Guinness Atkinson Funds (MOTO)
MOTS,Motus GI Holdings Inc (MOTS)
MOV,"Movado Group, Inc. (MOV)"
MOW,(MOw)
MOXC,Moxian Inc (MOXC)
MPA,BlackRock MuniYield Pennsylvania Quality Fund (MPA)
MPAA,Motorcar Parts of America Inc. (MPAA)
MPACU,Matlin & Partners Acquisition Corp (MPACU)
MPB,"Mid Penn Bancorp, Inc. (MPB)"
MPC,Marathon Petroleum Corp (MPC)
MPC_1,Tellurian Inc (MPC)
MPCT,iShares MSCI Global Impact ETF (MPCT)
MPCT_1,BlackRock Fund Advisors (MPCT)
MPG,Metaldyne Performance Group Inc (MPG)
MPG_1,MPG Office Trust Inc (MPG)
MPG_P_RA_,MPG Office Trust Inc (MPGpRA_)
MPJ,Mississippi Power Co. (MPJ)
MPLN,MultiPlan Corp (MPLN)
MPLN_WS,MultiPlan Corp (MPLN.WS)
MPLX,MPLX LP (MPLX)
MPLX_1,Mediaplex Inc (MPLX)
MPMH,MPM Holdings Inc (MPMH)
MPO,Midstates Petroleum Company Inc (MPO)
MP_P_D,Mississippi Power Co. (MPpD)
MP_P_D_CL,Mississippi Power Co. (MPpD.CL)
MP_P_E,(MPpE)
MP_P_E_,(MPpE_)
MP_PR_D,Mississippi Power Company (MP.pR.D)
MPR,Met-Pro Corp. (MPR)
MPS,"MPS Group, Inc. (MPS)"
MPSX,Multi Packaging Solutions International Ltd (MPSX)
MPT,(MPT)
MPT_1,(MPT)
MPT_2,HuntMountain Resources Ltd (MPT)
MPV,Barings Participation Investors (MPV)
MPVD,Mountain Province Diamonds Inc (MPVD)
MPW,Medical Properties Trust Inc (MPW)
MPWR,Monolithic Power System Inc (MPWR)
MPX,Marine Products Corp (MPX)
MQT,BlackRock MuniYield Quality Fund II Inc (MQT)
MQY,BlackRock MuniYield Quality Fund Inc (MQY)
MR,Montage Resources Corp (MR)
MR_2,Mindray Medical International Limited (MR)
MRAM,Everspin Technologies Inc (MRAM)
MRBK,Meridian Corp (MRBK)
MRC,MRC Global Inc (MRC)
MRCC,Monroe Capital Corp (MRCC)
MRCCL,Monroe Capital Corp (MRCCL)
MRCY,Mercury Systems Inc (MRCY)
MRD,"Macdermid, Inc. (MRD)"
MRDNW,Attis Industries Inc (MRDNW)
MRDNW_1,Attis Industries Inc (MRDNW)
MREO,Mereo Biopharma Group Plc (MREO)
MRGR,ProShares Trust (MRGR)
MRH,Montpelier Re Holdings Ltd. (MRH)
MRH_P_A_CL,Montpelier Re Holdings Ltd. (MRHpA.CL)
MRIN,Marin Software Inc (MRIN)
MRK,Merck & Co Inc (MRK)
MRK_P_B_,Merck & Co Inc (MRKpB_)
MRK_P_B__1,Merck & Co Inc (MRKpB_)
MRKR,Marker Therapeutics Inc (MRKR)
MRLN,Marlin Business Services Corp (MRLN)
MRN,Medical Staffing Network Hlds Inc (MRN)
MRNA,Moderna Inc (MRNA)
MRNS,Marinus Pharmaceuticals Inc (MRNS)
MRO,Marathon Oil Corporation (MRO)
MROW,(MROw)
MROW_,MARATHON OIL CORPRATION (MROw_)
MRRL,UBS AG London Branch (MRRL)
MRSN,Mersana Therapeutics Inc (MRSN)
MRT,MedEquities Realty Trust Inc (MRT)
MRT_1,"Morton`s Restaurant Group, Inc. (MRT)"
MRTN,"Marten Transport, Ltd. (MRTN)"
MRT_P_AW_,(MRTpAw_)
MRT_P_RA_CL,"Morton`s Restaurant Group, Inc. (MRTpRA.CL)"
MRTX,Mirati Therapeutics Inc (MRTX)
MRUS,Merus N.V (MRUS)
MRVL,Marvell Technology Group Ltd (MRVL)
MRX,Medicis Pharmaceutical Corp. (MRX)
MS,Morgan Stanley (MS)
MSA,MSA Safety Inc (MSA)
MSA_1,Mine Safety Appliances Co. (MSA)
MSB,Mesabi Trust (MSB)
MSBF,MSB Financial Corp (MSBF)
MSBI,Midland States Bancorp Inc (MSBI)
MSC,Studio City International Holdings Ltd (MSC)
MSC_1,Material Sciences Corp. (MSC)
MSCA,Main Street Capital Corporation (MSCA)
MSCA_1,"M.S. Carriers, Inc. (MSCA)"
MSCA_CL,Main Street Capital Corporation (MSCA.CL)
MSCC,Microsemi Corp. (MSCC)
MSCI,MSCI Inc (MSCI)
MSCI_1,MSCI Inc (MSCI)
MSD,Morgan Stanley Emerging Markets Debt Fund Inc (MSD)
MSEX,Middlesex Water Co. (MSEX)
MSF,Morgan Stanley Emerging Markets Fund Inc (MSF)
MSFT,Microsoft Corporation (MSFT)
MSG,MSG Networks Inc (MSG)
MSGE,Madison Square Garden Entertainment Corp (MSGE)
MSGN,MSG Networks Inc (MSGN)
MSGNW,MSG Networks Inc (MSGNw)
MSGNW_1,Madison Square Garden Company New (MSGNw)
MSGS,Madison Square Garden Sports Corp (MSGS)
MSGSW,Madison Square Garden Co. (MSGSw)
MSI,Motorola Solutions Inc (MSI)
MSIW_,Motorola Solutions Inc (MSIw_)
MSIW__1,(MSIw_)
MSJ_CL,Morgan Stanley Capital Trust VI (MSJ.CL)
MSK_CL,Morgan Stanley Capital Trust VIII (MSK.CL)
MSL,"Midsouth Bancorp, Inc. (MSL)"
MSM,"MSC Industrial Direct Co., Inc. (MSM)"
MSN,Emerson Radio Corp. (MSN)
MSO_1,"Martha Stewart Living Omnimedia, Inc. (MSO)"
MSON,Misonix Inc (MSON)
MSON_1,"Misonix, Inc. (MSON)"
MSOS,Advisorshares Trust (MSOS)
MSP,Madison Strategic Sector Premium Fund (MSP)
MS_P_A,Morgan Stanley (MSpA)
MS_P_E,Morgan Stanley (MSpE)
MS_P_F,Morgan Stanley (MSpF)
MS_P_G_CL,Morgan Stanley (MSpG.CL)
MS_P_I,Morgan Stanley (MSpI)
MS_P_K,Morgan Stanley (MSpK)
MS_P_L,Morgan Stanley (MSpL)
MS_P_RA,Morgan Stanley (MSpRA)
MS_P_RE,Morgan Stanley (MSpRE)
MS_P_RF,Morgan Stanley (MSpRF)
MS_P_RG,Morgan Stanley (MSpRG)
MS_P_RI,Morgan Stanley (MSpRI)
MS_P_RK,Morgan Stanley (MSpRK)
MSTR,Microstrategy Inc. (MSTR)
MSUS,ETF Series Solutions Trust (MSUS)
MSVB,Mid-Southern Bancorp Inc (MSVB)
MSVX,ETF Series Solutions Trust (MSVX)
MS_WD,(MS.WD)
MSY,Invesco High Yield Investments Fund (MSY)
MSZ_CL,Morgan Stanley Capital Trust VII (MSZ.CL)
MT,ArcelorMittal (MT)
MT_1,ArcelorMittal SA (MT)
MT_2,Arcelor Mittal (MT)
MTA,Metalla Royalty and Streaming Ltd (MTA)
MTA_1,Magyar Telekom Telecommunications (MTA)
MTB,M & T Bank Corp (MTB)
MTBC,MTBC Inc (MTBC)
MTBCP,MTBC Inc (MTBCP)
MTB_P,(MTBp)
MTB_P_1,M&T Bank Corporation (MTBp)
MTB_P_C,(MTBpC)
MTB_P_C_1,M&T Bank Corporation (MTBpC)
MTB_P_C_CL,M & T Bank Corp (MTBpC.CL)
MTB_P_CL,M & T Bank Corp (MTBp.CL)
MTB_PR,M&T Bank Corporation (MTB.pR)
MTB_P_RA_CL,M&T Capital Trust IV (MTBpRA.CL)
MTB_P_RC,M & T Bank Corp (MTBpRC)
