ticker,issuer_name
HUNT,Hunter Maritime Acquisition Corp (HUNT)
HUNTU,Hunter Maritime Acquisition Corp (HUNTU)
HUNTW,Hunter Maritime Acquisition Corp (HUNTW)
HURC,"Hurco Companies, Inc. (HURC)"
HURN,Huron Consulting Group Inc (HURN)
HUSA,Houston American Energy Corp (HUSA)
HUSE,Strategy Shares (HUSE)
HUSN,Hudson Capital Inc (HUSN)
HUSV,First Trust Exchange-Traded Fund III (HUSV)
HUYA,HUYA Inc (HUYA)
HVBC,HV Bancorp Inc (HVBC)
HVT,"Haverty Furniture Cos., Inc. (HVT)"
HVTA,"Haverty Furniture Cos., Inc. (HVTA)"
HVT_A,"Haverty Furniture Cos., Inc. (HVT.A)"
HWBK,Hawthorn Bancshares Inc (HWBK)
HWC,Hancock Whitney Corp. (HWC)
HWCC,Houston Wire & Cable Company (HWCC)
HWCPL,Hancock Whitney Corp. (HWCPL)
HWCPZ,Hancock Whitney Corp. (HWCPZ)
HWG,Hallwood Group Inc. (HWG)
HWK,Hawk Corp. (HWK)
HWKN,Hawkins Inc (HWKN)
HWK_Z,(HWK.Z)
HWM,Howmet Aerospace Inc (HWM)
HWM_P,Howmet Aerospace Inc (HWMp)
HX,Hexindai Inc (HX)
HX_1,Halifax Corp. (HX)
HXL,Hexcel Corp. (HXL)
HY,Hyster-Yale Materials Handling Inc (HY)
HYAC,Haymaker Acquisition Corp II (HYAC)
HYAC_1,Haymaker Acquisition Corp (HYAC)
HYACU,Haymaker Acquisition Corp II (HYACU)
HYACU_1,Haymaker Acquisition Corp (HYACU)
HYACW,Haymaker Acquisition Corp II (HYACW)
HYACW_1,Haymaker Acquisition Corp (HYACW)
HYB,New America High Income Fund Inc (HYB)
HYD,VanEck Vectors ETF Trust (HYD)
HYDB,BlackRock Institutional Trust Company N.A. (HYDB)
HYDD,Direxion Shares ETF Trust (HYDD)
HYDW,DBX ETF Trust (HYDW)
HYEM,VanEck Vectors ETF Trust (HYEM)
HYG,BlackRock Institutional Trust Company N.A. (HYG)
HYGH,BlackRock Institutional Trust Company N.A. (HYGH)
HYGS,Hydrogenics Corp (HYGS)
HYGV,FlexShares Trust (HYGV)
HYH,Halyard Health Inc. (HYH)
HYHG,ProShares Trust (HYHG)
HYI,Western Asset High Yield Defined Opportunity Fund Inc (HYI)
HYIH,DBX ETF Trust (HYIH)
HYLB,DBX ETF Trust (HYLB)
HYLD,Exchange Listed Funds Trust (HYLD)
HYLD_1,High Yield ETF (HYLD)
HYLD_2,Advisorshares Trust (HYLD)
HYLN,Hyliion Holdings Corporation (HYLN)
HYLN_WS,Hyliion Holdings Corporation (HYLN.WS)
HYLS,First Trust Exchange-Traded Fund III (HYLS)
HYLV,IndexIQ ETF Trust (HYLV)
HYMB,SPDR Series Trust (HYMB)
HYMC,Hycroft Mining Holding Corporation (HYMC)
HYMCW,Hycroft Mining Holding Corporation (HYMCW)
HYMCZ,Hycroft Mining Holding Corporation (HYMCZ)
HYND,WisdomTree Trust (HYND)
HYRE,HyreCar Inc (HYRE)
HYS,Pimco Exchange Traded Fund (HYS)
HYT,BlackRock Corporate High Yield Fund Inc. (HYT)
HYUP,DBX ETF Trust (HYUP)
HYXE,iShares Trust (HYXE)
HYXU,BlackRock Institutional Trust Company N.A. (HYXU)
HYZD,WisdomTree Trust (HYZD)
HZAC_U,Horizon Acquisition Corp (HZAC.U)
HZN,Horizon Global Corp (HZN)
HZNP,Horizon Therapeutics Plc (HZNP)
HZO,"Marinemax, Inc. (HZO)"
HZON_U,Horizon Acquisition Corp II (HZON.U)
I,Intelsat S.A (I)
IAA,IAA Inc (IAA)
IAAW,IAA Spinco Inc (IAAw)
IAC,IAC InterActiveCorp. (IAC)
IAC_1,IAC InterActiveCorp (IAC)
IAC_2,IAC InterActiveCorp (IAC)
IACA_U,ION Acquisition Corp 1 Ltd (IACA.U)
IAE,Voya Asia Pacific High Dividend Equity Income Fund (IAE)
IAF,Aberdeen Australia Equity Fund Inc. (IAF)
IAG,Iamgold Corp. (IAG)
IAGG,BlackRock Institutional Trust Company N.A. (IAGG)
IAH,"Merrill Lynch & Co., Inc (IAH)"
IAI,BlackRock Institutional Trust Company N.A. (IAI)
IAK,BlackRock Institutional Trust Company N.A. (IAK)
IAM,Smaaash Entertainment Inc (IAM)
IAMXR,I-AM Capital Acquisition Co (IAMXR)
IAMXU,I-AM Capital Acquisition Co (IAMXU)
IAMXW,Smaaash Entertainment Inc (IAMXW)
IAN,Patriot Risk Management Inc (IAN)
IAN_U,Patriot Risk Management Inc (IAN.U)
IAN_WS,Patriot Risk Management Inc (IAN.WS)
IAO,Asura Development Group Inc (IAO)
IART,Integra Lifesciences Holdings Corp (IART)
IAT,BlackRock Institutional Trust Company N.A. (IAT)
IAU,BlackRock Institutional Trust Company N.A. (IAU)
IAUF,BlackRock Institutional Trust Company N.A. (IAUF)
IAX,International Absorbents Inc. (IAX)
IAY,(IAY)
IBA,"Industrias Bachoco, S.A.B. DE C.V. (IBA)"
IBB,BlackRock Institutional Trust Company N.A. (IBB)
IBCC,BlackRock Institutional Trust Company N.A. (IBCC)
IBCC_1,Integrated Business Computers (IBCC)
IBCD,BlackRock Institutional Trust Company N.A. (IBCD)
IBCE,BlackRock Institutional Trust Company N.A. (IBCE)
IBCP,"Independent Bank Corporation (Ionia, MI) (IBCP)"
IBD,Northern Lights Fund Trust IV (IBD)
IBD_1,Interactive Brand Development Inc (IBD)
IBDB,BlackRock Institutional Trust Company N.A. (IBDB)
IBDB_1,Ironbound Bancorp Nj (IBDB)
IBDC,BlackRock Institutional Trust Company N.A. (IBDC)
IBDD,BlackRock Institutional Trust Company N.A. (IBDD)
IBDH,BlackRock Institutional Trust Company N.A. (IBDH)
IBDJ,BlackRock Institutional Trust Company N.A. (IBDJ)
IBDK,BlackRock Institutional Trust Company N.A. (IBDK)
IBDL,BlackRock Institutional Trust Company N.A. (IBDL)
IBDM,BlackRock Institutional Trust Company N.A. (IBDM)
IBDN,BlackRock Institutional Trust Company N.A. (IBDN)
IBDO,BlackRock Institutional Trust Company N.A. (IBDO)
IBDP,BlackRock Institutional Trust Company N.A. (IBDP)
IBDQ,BlackRock Institutional Trust Company N.A. (IBDQ)
IBDR,iShares Trust (IBDR)
IBDS,iShares Trust (IBDS)
IBDT,iShares Trust (IBDT)
IBDV,iShares Trust (IBDV)
IBEX,IBEX Ltd (IBEX)
IBF,Citigroup Inc (IBF)
IBHA,iShares Trust (IBHA)
IBHB,iShares Trust (IBHB)
IBIO,iBio Inc (IBIO)
IBKC,Iberiabank Corp (IBKC)
IBKCN,Iberiabank Corp (IBKCN)
IBKCO,Iberiabank Corp (IBKCO)
IBKCP,Iberiabank Corp (IBKCP)
IBKR,Interactive Brokers Group Inc (IBKR)
IBLN,Direxion Shares ETF Trust (IBLN)
IBM,International Business Machines Corp. (IBM)
IBMF,BlackRock Institutional Trust Company N.A. (IBMF)
IBMG,BlackRock Institutional Trust Company N.A. (IBMG)
IBMH,BlackRock Institutional Trust Company N.A. (IBMH)
IBMI,BlackRock Institutional Trust Company N.A. (IBMI)
IBMJ,BlackRock Institutional Trust Company N.A. (IBMJ)
IBMK,BlackRock Institutional Trust Company N.A. (IBMK)
IBML,iShares Trust (IBML)
IBMM,BlackRock Institutional Trust Company N.A. (IBMM)
IBMN,BlackRock Institutional Trust Company N.A. (IBMN)
IBMO,iShares Trust (IBMO)
IBN,ICICI Bank Ltd. (IBN)
IBND,SPDR Series Trust (IBND)
IBO,(IBO)
IBO_1,IBO (IBO)
IBO_2,Liberty Gold Corp (IBO)
IBOC,International Bancshares Corp. (IBOC)
IBP,Installed Building Products Inc (IBP)
IBTH,iShares Trust (IBTH)
IBTX,Independent Bank Group Inc (IBTX)
IBUY,Amplify ETF Trust (IBUY)
ICAD,Icad Inc (ICAD)
ICAN,ETF Series Solutions Trust (ICAN)
ICB,Morgan Stanley Income Securities Inc. (ICB)
ICBK,County Bancorp Inc (ICBK)
ICCC,Immucell Corp. (ICCC)
ICCH,ICC Holdings Inc (ICCH)
ICD,Independence Contract Drilling Inc (ICD)
ICE,Intercontinental Exchange Inc (ICE)
ICF,BlackRock Institutional Trust Company N.A. (ICF)
ICFI,"ICF International, Inc (ICFI)"
ICH,"Investors Capital Holdings, Ltd. (ICH)"
ICHR,Ichor Holdings Ltd (ICHR)
ICI,Barclays Bank PLC (ICI)
ICI_1,Imperial Chemical Industries plc (ICI)
ICL,ICL Group Ltd. (ICL)
ICLK,iClick Interactive Asia Group Ltd (ICLK)
ICLN,BlackRock Institutional Trust Company N.A. (ICLN)
ICLN_1,Intercallnet Inc (ICLN)
ICLR,Icon Plc (ICLR)
ICLR_1,Icon Plc (ICLR)
ICMB,Investcorp Credit Management BDC Inc (ICMB)
ICN,"Wisdomtree Investments, Inc. (ICN)"
ICOL,BlackRock Institutional Trust Company N.A. (ICOL)
ICON,"Iconix Brand Group, Inc. (ICON)"
ICOS,ICOS Corp. (ICOS)
ICOS_1,(ICOS)
ICOW,Pacer Funds Trust (ICOW)
ICPT,Intercept Pharmaceuticals Inc (ICPT)
ICSH,BlackRock Institutional Trust Company N.A. (ICSH)
ICT,"Merrill Lynch & Co., Inc (ICT)"
ICUI,"ICU Medical, Inc. (ICUI)"
ICVT,BlackRock Institutional Trust Company N.A. (ICVT)
ICZ,(ICZ)
IDA,"Idacorp, Inc. (IDA)"
IDCC,Interdigital Inc (IDCC)
IDE,"Voya Infrastructure, Industrials and Materials Fund (IDE)"
IDEV,iShares Trust (IDEV)
IDEV_1,"Indevus Pharmaceuticals, Inc. (IDEV)"
IDEX,Ideanomics Inc (IDEX)
IDHD,Invesco Capital Management LLC (IDHD)
IDHQ,Invesco Capital Management LLC (IDHQ)
IDI,Cogint Inc (IDI)
IDI_U,IDI Inc (IDI.U)
IDIV,Metaurus Equity Component Trust (IDIV)
IDI_WS,IDI Inc (IDI.WS)
IDJ,Citigroup Global Markets Holdings Inc (IDJ)
IDLB,Invesco Capital Management LLC (IDLB)
IDLV,Invesco Capital Management LLC (IDLV)
IDMO,Invesco Capital Management LLC (IDMO)
IDN,Intellicheck Inc (IDN)
IDNA,iShares Trust (IDNA)
IDOG,ALPS Advisors Inc (IDOG)
IDRA,"Idera Pharmaceuticals, Inc. (IDRA)"
IDRV,iShares Trust (IDRV)
IDSA,Industrial Services Of America Inc. (IDSA)
IDSY,"I.D. Systems, Inc. (IDSY)"
IDT,IDT Corp. (IDT)
IDTI,"Integrated Device Technology, Inc. (IDTI)"
IDU,BlackRock Institutional Trust Company N.A. (IDU)
IDV,BlackRock Institutional Trust Company N.A. (IDV)
IDX,VanEck Vectors ETF Trust (IDX)
IDX_1,"Identix, Inc. (IDX)"
IDXG,Interpace Biosciences Inc (IDXG)
IDXX,"Idexx Laboratories, Inc. (IDXX)"
IDYA,Ideaya Biosciences Inc (IDYA)
IEA,Infrastructure and Energy Alternatives Inc (IEA)
IEAWW,Infrastructure and Energy Alternatives Inc (IEAWW)
IEC,IEC Electronics Corp. (IEC)
IECS,BlackRock Institutional Trust Company N.A. (IECS)
IEDI,BlackRock Institutional Trust Company N.A. (IEDI)
IEF,BlackRock Institutional Trust Company N.A. (IEF)
IEFA,BlackRock Institutional Trust Company N.A. (IEFA)
IEFN,BlackRock Institutional Trust Company N.A. (IEFN)
IEHS,BlackRock Institutional Trust Company N.A. (IEHS)
IEI,BlackRock Institutional Trust Company N.A. (IEI)
IEIH,BlackRock Institutional Trust Company N.A. (IEIH)
IEL,Citigroup Inc (IEL)
IEME,BlackRock Institutional Trust Company N.A. (IEME)
IEMG,BlackRock Institutional Trust Company N.A. (IEMG)
IEO,BlackRock Institutional Trust Company N.A. (IEO)
IEP,Icahn Enterprises L P (IEP)
IESC,IES Holdings Inc (IESC)
IETC,BlackRock Institutional Trust Company N.A. (IETC)
IEUR,BlackRock Institutional Trust Company N.A. (IEUR)
IEUS,BlackRock Institutional Trust Company N.A. (IEUS)
IEV,BlackRock Institutional Trust Company N.A. (IEV)
IEX,Idex Corporation (IEX)
IEZ,BlackRock Institutional Trust Company N.A. (IEZ)
IF,Aberdeen Indonesia Fund Inc (IF)
IFEU,BlackRock Institutional Trust Company N.A. (IFEU)
IFF,International Flavors & Fragrances Inc. (IFF)
IFFT,International Flavors & Fragrances Inc. (IFFT)
IFGL,BlackRock Institutional Trust Company N.A. (IFGL)
IFIX,DBX ETF Trust (IFIX)
IFIX_1,Internal Fixation Systems Inc (IFIX)
IFK,International Finance Corporation (IFK)
IFMK,iFresh Inc (IFMK)
IFN,India Fund Inc (IFN)
IFRA,BlackRock Institutional Trust Company N.A. (IFRA)
IFRX,InflaRx N.V. (IFRX)
IFS,Intercorp Financial Services Inc (IFS)
IFSIA,Interface Inc. (IFSIA)
IFV,First Trust Exchange-Traded Fund III (IFV)
IG,Principal Exchange-Traded Funds (IG)
IG_2,Teligent Inc (IG)
IGA,Voya Global Advantage and Premium Opportunity Fund (IGA)
IGACU,IG Acquisition Corp (IGACU)
IGBH,BlackRock Institutional Trust Company N.A. (IGBH)
IGC,India Globalization Capital Inc (IGC)
IGC_U,India Globalization Capital Inc (IGC.U)
IGC_WS,India Globalization Capital Inc (IGC.WS)
IGD,Voya Global Equity Dividend and Premium Opportunity Fund (IGD)
IGE,BlackRock Institutional Trust Company N.A. (IGE)
IGEB,BlackRock Institutional Trust Company N.A. (IGEB)
IGEM,VanEck Vectors ETF Trust (IGEM)
IGF,BlackRock Institutional Trust Company N.A. (IGF)
IGF_1,"India Growth Fund, Inc. (IGF)"
IGHG,ProShares Trust (IGHG)
IGI,Western Asset Investment Grade Defined Opportunity Trust Inc (IGI)
IGI_1,Imagistics International Inc (IGI)
IGIB,BlackRock Institutional Trust Company N.A. (IGIB)
IGIC,International General Insurance Holdings Ltd (IGIC)
IGICW,International General Insurance Holdings Ltd (IGICW)
IGIH,DBX ETF Trust (IGIH)
IGLB,BlackRock Institutional Trust Company N.A. (IGLB)
IGLD,Internet Gold - Golden Lines Ltd (IGLD)
IGM,BlackRock Institutional Trust Company N.A. (IGM)
IGMS,IGM Biosciences Inc (IGMS)
IGN,BlackRock Institutional Trust Company N.A. (IGN)
IGOV,BlackRock Institutional Trust Company N.A. (IGOV)
IGR,CBRE Clarion Global Real Estate Income Fund (IGR)
IGR_1,Integra Inc. (IGR)
IGRO,BlackRock Institutional Trust Company N.A. (IGRO)
IGSB,BlackRock Institutional Trust Company N.A. (IGSB)
IGT,International Game Technology PLC (IGT)
IGTE,IGate Corp. (IGTE)
IGV,BlackRock Institutional Trust Company N.A. (IGV)
IGVT,DBX ETF Trust (IGVT)
IGZ,(IGZ)
IGZ_1,Listing Market Nyse Arca Network BF (IGZ)
IH,iHuman Inc (IH)
IHAK,iShares Trust (IHAK)
IHC,Independence Holding Co. (IHC)
IHD,Voya Emerging Markets High Dividend Equity Fund (IHD)
IHDG,WisdomTree Trust (IHDG)
IHE,BlackRock Institutional Trust Company N.A. (IHE)
IHF,BlackRock Institutional Trust Company N.A. (IHF)
IHG,Intercontinental Hotels Group (IHG)
IHI,BlackRock Institutional Trust Company N.A. (IHI)
IHI_1,"Information Holdings, Inc. (IHI)"
IHIT,Invesco High Income 2023 Target Term Fund (IHIT)
IHM,(IHM)
IHM_1,(IHM)
IHO,Invitel Holdings AS (IHO)
IHRT,iHeartMedia Inc (IHRT)
IHT,Innsuites Hospitality Trust (IHT)
IHTA,Invesco High Income 2024 Target Term Fund (IHTA)
IHY,VanEck Vectors ETF Trust (IHY)
II,IVIVI Technologies Inc (II)
IIA,(IIA)
IIA_1,(IIA)
IID,Voya International High Dividend Equity Income Fund (IID)
IIF,Morgan Stanley India Investment Fund Inc (IIF)
IIGD,Invesco Exchange-Traded Self-Indexed Fund Trust (IIGD)
IIGV,Invesco Exchange-Traded Self-Indexed Fund Trust (IIGV)
IIH,"Merrill Lynch & Co., Inc (IIH)"
III,Information Services Group Inc. (III)
IIIN,"Insteel Industries, Inc. (IIIN)"
III_U,(III.U)
IIIV,i3 Verticals Inc (IIIV)
III_WS,Information Services Group Inc. (III.WS)
IIJI,Internet Initiative Japan Inc (IIJI)
IIL,Morgan Stanley (IIL)
IIM,Invesco Value Municipal Income Trust (IIM)
IIN,IntriCon Corporation (IIN)
IIPR,Innovative Industrial Properties Inc (IIPR)
IIPR_P_A,Innovative Industrial Properties Inc (IIPRpA)
IIPR_P_RA,Innovative Industrial Properties Inc (IIPRpRA)
IIVI,Ii-Vi Inc. (IIVI)
IIVIP,Ii-Vi Inc. (IIVIP)
IJAN,Innovator ETFs Trust (IJAN)
IJH,BlackRock Institutional Trust Company N.A. (IJH)
IJJ,BlackRock Institutional Trust Company N.A. (IJJ)
IJK,BlackRock Institutional Trust Company N.A. (IJK)
IJR,BlackRock Institutional Trust Company N.A. (IJR)
IJS,BlackRock Institutional Trust Company N.A. (IJS)
IJT,BlackRock Institutional Trust Company N.A. (IJT)
IJUL,Innovator ETFs Trust (IJUL)
IKNX,Ikonics Corporation (IKNX)
ILB,(ILB)
ILB_1,Pimco Exchange Traded Fund (ILB)
ILB_2,(ILB)
ILC,"Ilinc Communications, Inc (ILC)"
ILE,Isolagen Inc. (ILE)
ILF,BlackRock Institutional Trust Company N.A. (ILF)
ILG,ILG Inc (ILG)
ILI,"Interleukin Genetics, Inc. (ILI)"
ILMN,Illumina Inc (ILMN)
ILPT,Industrial Logistics Properties Trust (ILPT)
ILTB,BlackRock Institutional Trust Company N.A. (ILTB)
ILX,ILX Resorts Inc. (ILX)
ILY,(ILY)
ILY_1,(ILY)
IMAB,I-Mab (IMAB)
IMAC,IMAC Holdings Inc (IMAC)
IMACW,IMAC Holdings Inc (IMACW)
IMAX,Imax Corp (IMAX)
IMBI,iMedia Brands Inc (IMBI)
IMCL,Imclone Systems Inc. (IMCL)
IMDZ,Immune Design Corp (IMDZ)
IMED,ETF Managers Group LLC (IMED)
IMGN,"Immunogen, Inc. (IMGN)"
IMH,"Impac Mortgage Holdings, Inc. (IMH)"
IMI,Intermolecular Inc (IMI)
IMI_1,Sanpaolo IMI (IMI)
IMKTA,"Ingles Markets, Inc. (IMKTA)"
IMLP,Barclays Bank PLC (IMLP)
IMM,Immtech Pharmaceuticals Inc (IMM)
IMMP,Immutep Limited (IMMP)
IMMR,Immersion Corp (IMMR)
IMMU,"Immunomedics, Inc. (IMMU)"
IMNM,Immunome Inc (IMNM)
IMNP,Immune Pharmaceuticals Inc (IMNP)
IMO,Imperial Oil Ltd. (IMO)
IMOM,Alpha Architect Etf Trust (IMOM)
IMOS,Chipmos Technologies Inc (IMOS)
IMOS_1,Chipmos Technologies Ltd (IMOS)
IMPV,Imperva Inc (IMPV)
IMPV_1,Improvenet Inc (IMPV)
IMPX_U,AEA-Bridges Impact Corp (IMPX.U)
IMRA,Imara Inc (IMRA)
IMRN,Immuron Limited (IMRN)
IMRNW,Immuron Limited (IMRNW)
IMTB,BlackRock Institutional Trust Company N.A. (IMTB)
IMTE,Integrated Media Technology Limited (IMTE)
IMTM,BlackRock Institutional Trust Company N.A. (IMTM)
IMTM_1,Investment Management Holdings plc (IMTM)
IMTX,Immatics N.V (IMTX)
IMTXW,Immatics N.V (IMTXW)
IMUC,Immunocellular Therapeutics Ltd (IMUC)
IMUCWS,Immunocellular Therapeutics Ltd (IMUCWS)
IMUC_WS,Immunocellular Therapeutics Ltd (IMUC.WS)
IMUX,Immunic Inc (IMUX)
IMV,IMV Inc (IMV)
IMVT,Immunovant Inc (IMVT)
IMVTU,Immunovant Inc (IMVTU)
IMVTW,Immunovant Inc (IMVTW)
IMW,"Merrill Lynch & Co., Inc (IMW)"
IMX,Implant Sciences Corp (IMX)
IMXI,International Money Express Inc. (IMXI)
IMXIW,International Money Express Inc. (IMXIW)
INAP,Internap Corp (INAP)
INAP_1,BAB Holdings Inc. (INAP)
INAQU,INSU Acquisition Corp II (INAQU)
INB,Cohen & Steers Global Income Builder Inc. (INB)
INB_1,"Integrated BioPharma, Inc. (INB)"
INBK,First Internet Bancorp (INBK)
INBKL,First Internet Bancorp (INBKL)
INBX,Inhibrx Inc (INBX)
INCO,Columbia ETF Trust II (INCO)
INCR,INC Research Holdings Inc (INCR)
INCY,Incyte Corp. (INCY)
INDA,BlackRock Institutional Trust Company N.A. (INDA)
INDB,Independent Bank Corp. (INDB)
INDF,BlackRock Institutional Trust Company N.A. (INDF)
INDL,Direxion Shares ETF Trust (INDL)
INDO,Indonesia Energy Corp Ltd (INDO)
INDS,Pacer Funds Trust (INDS)
INDUU,Industrea Acquisition Corp (INDUU)
INDY,BlackRock Institutional Trust Company N.A. (INDY)
INF,Brookfield Global Listed Infrastructure Income Fund Inc (INF)
INF_1,Infinity Broadcasting Corp (INF)
INFA,Informatica Corp. (INFA)
INFI,Infinity Pharmaceuticals Inc. (INFI)
INFN,Infinera Corp. (INFN)
INFO,IHS Markit Ltd (INFO)
INFR,Legg Mason ETF Investment Trust (INFR)
INFU,InfuSystem Holdings Inc (INFU)
INFY,Infosys Ltd (INFY)
ING,ING Groep N.V. (ING)
INGN,Inogen Inc (INGN)
INGR,Ingredion Inc (INGR)
INGR_1,Indo Gulf Fertilizers Ltd. (INGR)
INGR_2,Intergraph Corp. (INGR)
INHX,Inhibitex Inc (INHX)
INKM,SSgA Active Trust (INKM)
INMB,INmune Bio Inc (INMB)
INMD,Inmode Ltd (INMD)
INN,Summit Hotel Properties Inc (INN)
INN_P_B,Summit Hotel Properties Inc (INNpB)
INN_P_B_CL,Summit Hotel Properties Inc (INNpB.CL)
INN_P_C,Summit Hotel Properties Inc (INNpC)
INN_P_C_CL,Summit Hotel Properties Inc (INNpC.CL)
INN_P_D,Summit Hotel Properties Inc (INNpD)
INN_P_E,Summit Hotel Properties Inc (INNpE)
INN_P_RBCL,Summit Hotel Properties Inc (INNpRBCL)
INN_P_RC,Summit Hotel Properties Inc (INNpRC)
INN_P_RCCL,Summit Hotel Properties Inc (INNpRCCL)
INN_P_RD,Summit Hotel Properties Inc (INNpRD)
INN_P_RE,Summit Hotel Properties Inc (INNpRE)
INNTW,Innovate Biopharmaceuticals Inc (INNTW)
INO,Inovio Pharmaceuticals Inc (INO)
INOD,Innodata Inc (INOD)
INOV,Inovalon Holdings Inc (INOV)
INP,Barclays Bank PLC (INP)
INPX,Inpixon (INPX)
INR,Morgan Stanley (INR)
INS,Intelligent Systems Corp. (INS)
INSE,Inspired Entertainment Inc (INSE)
INSG,Inseego Corp (INSG)
INSI,Insight Select Income Fund (INSI)
INSM,Insmed Inc (INSM)
INSP,Inspire Medical Systems Inc (INSP)
INST_1,Instructure Inc (INST)
INSUU,Insurance Acquisition Corp (INSUU)
INSUW,Shift Technologies Inc (INSUW)
INSUW_1,Shift Technologies Inc (INSUW)
INSW,International Seaways Inc (INSW)
INSW_1,International Seaways Inc (INSW)
INSW_P_A,International Seaways Inc (INSWpA)
INSW_P_A_1,(INSWpA)
INSY,"Insys Therapeutics, Inc (INSY)"
INT,World Fuel Services Corp. (INT)
INTC,Intel Corp. (INTC)
INTF,BlackRock Institutional Trust Company N.A. (INTF)
INTG,Intergroup Corp. (INTG)
INTT,Intest Corp. (INTT)
INTU,Intuit Inc (INTU)
INTX,Intersections Inc (INTX)
INTZ,Intrusion Inc (INTZ)
INUV,Inuvo Inc (INUV)
INV,Innovaro Inc (INV)
INVA,Innoviva Inc (INVA)
INVA_1,Inova Technology Inc (INVA)
INVE,Identiv Inc (INVE)
INVH,Invitation Homes Inc (INVH)
INWK,Innerworkings Inc (INWK)
INXN,InterXion Holding NV (INXN)
INXN_1,Interxion Holding NV (INXN)
INXX,Columbia ETF Trust II (INXX)
INY,SSgA Active Trust (INY)
INZY,Inozyme Pharma Inc (INZY)
IO,ION Geophysical Corp (IO)
IOC,Interoil Corp. (IOC)
IOIL,IndexIQ ETF Trust (IOIL)
ION,ION Media Networks Inc (ION)
IONS,Ionis Pharmaceuticals Inc (IONS)
IOO,BlackRock Institutional Trust Company N.A. (IOO)
IOR,"Income Opportunity Realty Investors, Inc. (IOR)"
IOSP,Innospec Inc (IOSP)
IOTS,Adesto Technologies Corp (IOTS)
IOVA,Iovance Biotherapeutics Inc (IOVA)
IOX,"Iomed, Inc. (IOX)"
IP,International Paper Co. (IP)
IPA,Interpharm Holdings Inc (IPA)
IPAC,BlackRock Institutional Trust Company N.A. (IPAC)
IPAR,"Inter Parfums, Inc. (IPAR)"
IPAS,Ipass Inc (IPAS)
IPAY,ETF Managers Group LLC (IPAY)
IPB,"Merrill Lynch Depositor, Inc. (IPB)"
IPCC,Infinity Property & Casualty Corp (IPCC)
IPCI,Intellipharmaceutics International Inc (IPCI)
IPD,SSgA Active Trust (IPD)
IPDN,Professional Diversity Network Inc (IPDN)
IPF,SSgA Active Trust (IPF)
IPFF,BlackRock Institutional Trust Company N.A. (IPFF)
IPG,"Interpublic Group Of Cos., Inc. (IPG)"
IPGP,IPG Photonics Corp (IPGP)
IPHA,Innate Pharma (IPHA)
IPHI,Inphi Corp (IPHI)
IPHS,Innophos Holdings Inc (IPHS)
IPI,Intrepid Potash Inc (IPI)
IPI_1,Retail Pro Inc (IPI)
IPIC,iPic Entertainment Inc (IPIC)
IPJ_A,(IPJ.A)
IPJ_B,(IPJ.B)
IPK,SSgA Active Trust (IPK)
IPKW,Invesco Capital Management LLC (IPKW)
IPLDP,Interstate Power and Light Co (IPLDP)
IPL_P_D,Interstate Power and Light Company (IPLpD)
IPL_P_RD,Interstate Power and Light Co (IPLpRD)
IPN,SSgA Active Trust (IPN)
IPO,Renaissance Capital Greenwich Funds (IPO)
IPOAU,Social Capital Hedosophia Holdings Corp (IPOAU)
IPOA_U,(IPOA.U)
IPOAWS,Social Capital Hedosophia Holdings Corp (IPOAWS)
IPOB,Social Capital Hedosophia Holdings Corp II (IPOB)
IPOB_U,Social Capital Hedosophia Holdings Corp II (IPOB.U)
IPOB_WS,Social Capital Hedosophia Holdings Corp II (IPOB.WS)
IPOC,Social Capital Hedosophia Holdings Corp III (IPOC)
IPOC_U,Social Capital Hedosophia Holdings Corp III (IPOC.U)
IPOC_WS,Social Capital Hedosophia Holdings Corp III (IPOC.WS)
IPOD_U,Social Capital Hedosophia Holdings Corp IV (IPOD.U)
IPOE_U,Social Capital Hedosophia Holdings Corp V (IPOE.U)
IPOF_U,Social Capital Hedosophia Holdings Corp VI (IPOF.U)
IPOS,Renaissance Capital Greenwich Funds (IPOS)
IPS,SSgA Active Trust (IPS)
IPT,Iparty Corp. (IPT)
IPU,SSgA Active Trust (IPU)
IPV,InterPrivate Acquisition Corp (IPV)
IPV_U,InterPrivate Acquisition Corp (IPV.U)
IPV_WS,InterPrivate Acquisition Corp (IPV.WS)
IPW,SSgA Active Trust (IPW)
IPWR,Ideal Power Inc (IPWR)
IPXL,"Impax Laboratories, Inc. (IPXL)"
IQ,iQIYI Inc (IQ)
IQDE,FlexShares Trust (IQDE)
IQDF,FlexShares Trust (IQDF)
IQDG,WisdomTree Trust (IQDG)
IQDY,FlexShares Trust (IQDY)
IQI,Invesco Quality Municipal Income Trust (IQI)
IQLT,BlackRock Institutional Trust Company N.A. (IQLT)
IQV,IQVIA Holdings Inc (IQV)
IR,Ingersoll-Rand Inc (IR)
IRBO,BlackRock Institutional Trust Company N.A. (IRBO)
IRBT,Irobot Corp (IRBT)
IRCP,Irsa Propiedades Comerciales S.A. (IRCP)
IRDM,Iridium Communications Inc (IRDM)
IRDMB,Iridium Communications Inc (IRDMB)
IRET,Investors Real Estate Trust (IRET)
IRET_P_B_CL,Investors Real Estate Trust (IRETpB.CL)
IRET_P_C,Investors Real Estate Trust (IRETpC)
IRET_P_RC,Investors Real Estate Trust (IRETpRC)
IRIX,IRIDEX Corp. (IRIX)
IRL,New Ireland Fund Inc (IRL)
